Id	Jacket	Title	Artist	Game Version	Category	Dx Version	Difficulty Id	International	Locked	Uni	Uni+	Fes	Fes+	Power	Tech	Intelligence	Stamina	Trills	Spins	Search Tags
249	https://maimaidx-eng.com/maimai-mobile/img/Music/541de4c8cadacd0e.png	ナイト・オブ・ナイツ	ビートまりお(COOL＆CREATE)	4	16	1	16	1	0	14.3	14.3	14.3	14.3				1	1		naitoobunaitsu, btomariocoolcreate, ナイト・オブ・ナイツ, ビートまりお(COOL＆CREATE)
250	https://maimaidx-eng.com/maimai-mobile/img/Music/4ae8a044a75d8432.png	疾走あんさんぶる	ビートまりお（COOL&CREATE）	1024	16	1	1	1	0	5.0	5.0	5.0	5.0							shissansanburu, btomariocoolcreate, 疾走あんさんぶる, ビートまりお（COOL&CREATE）
250	https://maimaidx-eng.com/maimai-mobile/img/Music/4ae8a044a75d8432.png	疾走あんさんぶる	ビートまりお（COOL&CREATE）	1024	16	1	2	1	0	7.7	7.7	7.7	7.7							shissansanburu, btomariocoolcreate, 疾走あんさんぶる, ビートまりお（COOL&CREATE）
250	https://maimaidx-eng.com/maimai-mobile/img/Music/4ae8a044a75d8432.png	疾走あんさんぶる	ビートまりお（COOL&CREATE）	1024	16	1	4	1	0	10.7	10.7	10.7	10.7							shissansanburu, btomariocoolcreate, 疾走あんさんぶる, ビートまりお（COOL&CREATE）
250	https://maimaidx-eng.com/maimai-mobile/img/Music/4ae8a044a75d8432.png	疾走あんさんぶる	ビートまりお（COOL&CREATE）	1024	16	1	8	1	0	13.4	13.7	13.7	13.7	1	1					shissansanburu, btomariocoolcreate, 疾走あんさんぶる, ビートまりお（COOL&CREATE）
251	https://maimaidx-eng.com/maimai-mobile/img/Music/5345f0c108674525.png	サドマミホリック	ビートまりお（COOL&CREATE）	2048	16	1	1	1	0	5.0	5.0	5.0	5.0							sadomamihorikku, btomariocoolcreate, サドマミホリック, ビートまりお（COOL&CREATE）
251	https://maimaidx-eng.com/maimai-mobile/img/Music/5345f0c108674525.png	サドマミホリック	ビートまりお（COOL&CREATE）	2048	16	1	2	1	0	7.7	7.7	7.7	7.7							sadomamihorikku, btomariocoolcreate, サドマミホリック, ビートまりお（COOL&CREATE）
251	https://maimaidx-eng.com/maimai-mobile/img/Music/5345f0c108674525.png	サドマミホリック	ビートまりお（COOL&CREATE）	2048	16	1	4	1	0	10.0	10.0	10.0	10.0							sadomamihorikku, btomariocoolcreate, サドマミホリック, ビートまりお（COOL&CREATE）
251	https://maimaidx-eng.com/maimai-mobile/img/Music/5345f0c108674525.png	サドマミホリック	ビートまりお（COOL&CREATE）	2048	16	1	8	1	0	12.5	12.5	12.5	12.5							sadomamihorikku, btomariocoolcreate, サドマミホリック, ビートまりお（COOL&CREATE）
251	https://maimaidx-eng.com/maimai-mobile/img/Music/5345f0c108674525.png	サドマミホリック	ビートまりお（COOL&CREATE）	2048	16	1	16	1	0	12.8	13.3	13.3	13.3	1						sadomamihorikku, btomariocoolcreate, サドマミホリック, ビートまりお（COOL&CREATE）
252	https://maimaidx-eng.com/maimai-mobile/img/Music/4c119eff1271156f.png	最終鬼畜妹フランドール・S	ビートまりお（COOL&CREATE）	4096	16	1	1	1	0	4.0	4.0	4.0	4.0							saishkichikuimtofurandrus, btomariocoolcreate, 最終鬼畜妹フランドール・S, ビートまりお（COOL&CREATE）
252	https://maimaidx-eng.com/maimai-mobile/img/Music/4c119eff1271156f.png	最終鬼畜妹フランドール・S	ビートまりお（COOL&CREATE）	4096	16	1	2	1	0	7.0	7.0	7.0	7.0							saishkichikuimtofurandrus, btomariocoolcreate, 最終鬼畜妹フランドール・S, ビートまりお（COOL&CREATE）
252	https://maimaidx-eng.com/maimai-mobile/img/Music/4c119eff1271156f.png	最終鬼畜妹フランドール・S	ビートまりお（COOL&CREATE）	4096	16	1	4	1	0	10.0	10.0	10.0	10.0							saishkichikuimtofurandrus, btomariocoolcreate, 最終鬼畜妹フランドール・S, ビートまりお（COOL&CREATE）
252	https://maimaidx-eng.com/maimai-mobile/img/Music/4c119eff1271156f.png	最終鬼畜妹フランドール・S	ビートまりお（COOL&CREATE）	4096	16	1	8	1	0	11.0	11.0	11.0	11.0							saishkichikuimtofurandrus, btomariocoolcreate, 最終鬼畜妹フランドール・S, ビートまりお（COOL&CREATE）
252	https://maimaidx-eng.com/maimai-mobile/img/Music/4c119eff1271156f.png	最終鬼畜妹フランドール・S	ビートまりお（COOL&CREATE）	4096	16	1	16	1	0	13.7	13.7	13.7	13.7							saishkichikuimtofurandrus, btomariocoolcreate, 最終鬼畜妹フランドール・S, ビートまりお（COOL&CREATE）
253	https://maimaidx-eng.com/maimai-mobile/img/Music/a777fcae8d83364f.png	進め！イッスン軍団 -Rebellion of the Dwarfs-	dawn-system	2048	16	1	1	1	0	5.0	5.0	5.0	5.0							susumeissungundan rebellion of the dwarfs, dawnsystem, 進め！イッスン軍団 -Rebellion of the Dwarfs-, dawn-system
253	https://maimaidx-eng.com/maimai-mobile/img/Music/a777fcae8d83364f.png	進め！イッスン軍団 -Rebellion of the Dwarfs-	dawn-system	2048	16	1	2	1	0	7.7	7.7	7.7	7.7							susumeissungundan rebellion of the dwarfs, dawnsystem, 進め！イッスン軍団 -Rebellion of the Dwarfs-, dawn-system
253	https://maimaidx-eng.com/maimai-mobile/img/Music/a777fcae8d83364f.png	進め！イッスン軍団 -Rebellion of the Dwarfs-	dawn-system	2048	16	1	4	1	0	10.0	10.0	10.0	10.0							susumeissungundan rebellion of the dwarfs, dawnsystem, 進め！イッスン軍団 -Rebellion of the Dwarfs-, dawn-system
253	https://maimaidx-eng.com/maimai-mobile/img/Music/a777fcae8d83364f.png	進め！イッスン軍団 -Rebellion of the Dwarfs-	dawn-system	2048	16	1	8	1	0	13.1	13.4	13.7	13.7							susumeissungundan rebellion of the dwarfs, dawnsystem, 進め！イッスン軍団 -Rebellion of the Dwarfs-, dawn-system
254	https://maimaidx-eng.com/maimai-mobile/img/Music/02cab333c28ba150.png	Little "Sister" Bitch	t+pazolite	8192	16	2	1	1	0	5.0	5.0	5.0	5.0							little sister bitch, tpazolite, Little "Sister" Bitch, t+pazolite
254	https://maimaidx-eng.com/maimai-mobile/img/Music/02cab333c28ba150.png	Little "Sister" Bitch	t+pazolite	8192	16	2	2	1	0	7.7	7.7	7.7	7.7							little sister bitch, tpazolite, Little "Sister" Bitch, t+pazolite
254	https://maimaidx-eng.com/maimai-mobile/img/Music/02cab333c28ba150.png	Little "Sister" Bitch	t+pazolite	8192	16	2	4	1	0	11.0	11.0	11.0	11.0							little sister bitch, tpazolite, Little "Sister" Bitch, t+pazolite
254	https://maimaidx-eng.com/maimai-mobile/img/Music/02cab333c28ba150.png	Little "Sister" Bitch	t+pazolite	8192	16	2	8	1	0	13.5	13.5	13.5	13.5							little sister bitch, tpazolite, Little "Sister" Bitch, t+pazolite
255	https://maimaidx-eng.com/maimai-mobile/img/Music/6cdb7df223e91210.png	Yakumo >>JOINT STRUGGLE (2019 Update)	くっちー (DARKSIDE APPROACH)	8192	16	2	1	1	0	4.0	4.0	4.0	4.0							yakumo joint struggle 2019 update, kutchi darkside approach, Yakumo >>JOINT STRUGGLE (2019 Update), くっちー (DARKSIDE APPROACH)
255	https://maimaidx-eng.com/maimai-mobile/img/Music/6cdb7df223e91210.png	Yakumo >>JOINT STRUGGLE (2019 Update)	くっちー (DARKSIDE APPROACH)	8192	16	2	2	1	0	7.7	7.7	7.7	7.7							yakumo joint struggle 2019 update, kutchi darkside approach, Yakumo >>JOINT STRUGGLE (2019 Update), くっちー (DARKSIDE APPROACH)
255	https://maimaidx-eng.com/maimai-mobile/img/Music/6cdb7df223e91210.png	Yakumo >>JOINT STRUGGLE (2019 Update)	くっちー (DARKSIDE APPROACH)	8192	16	2	4	1	0	11.0	11.0	11.0	11.0							yakumo joint struggle 2019 update, kutchi darkside approach, Yakumo >>JOINT STRUGGLE (2019 Update), くっちー (DARKSIDE APPROACH)
255	https://maimaidx-eng.com/maimai-mobile/img/Music/6cdb7df223e91210.png	Yakumo >>JOINT STRUGGLE (2019 Update)	くっちー (DARKSIDE APPROACH)	8192	16	2	8	1	0	13.8	13.8	13.8	13.8	1				1	1	yakumo joint struggle 2019 update, kutchi darkside approach, Yakumo >>JOINT STRUGGLE (2019 Update), くっちー (DARKSIDE APPROACH)
256	https://maimaidx-eng.com/maimai-mobile/img/Music/af47757324957682.png	Imperishable Night 2006 (2016 Refine)	ゆうゆ / 篠螺悠那	4096	16	1	1	1	0	5.0	5.0	5.0	5.0							imperishable night 2006 2016 refine, yyu  shinonishiy, Imperishable Night 2006 (2016 Refine), ゆうゆ / 篠螺悠那
256	https://maimaidx-eng.com/maimai-mobile/img/Music/af47757324957682.png	Imperishable Night 2006 (2016 Refine)	ゆうゆ / 篠螺悠那	4096	16	1	2	1	0	7.7	7.7	7.7	7.7							imperishable night 2006 2016 refine, yyu  shinonishiy, Imperishable Night 2006 (2016 Refine), ゆうゆ / 篠螺悠那
256	https://maimaidx-eng.com/maimai-mobile/img/Music/af47757324957682.png	Imperishable Night 2006 (2016 Refine)	ゆうゆ / 篠螺悠那	4096	16	1	4	1	0	11.0	11.0	11.0	11.0							imperishable night 2006 2016 refine, yyu  shinonishiy, Imperishable Night 2006 (2016 Refine), ゆうゆ / 篠螺悠那
256	https://maimaidx-eng.com/maimai-mobile/img/Music/af47757324957682.png	Imperishable Night 2006 (2016 Refine)	ゆうゆ / 篠螺悠那	4096	16	1	8	1	0	13.8	13.8	13.8	13.8	1	1			1		imperishable night 2006 2016 refine, yyu  shinonishiy, Imperishable Night 2006 (2016 Refine), ゆうゆ / 篠螺悠那
257	https://maimaidx-eng.com/maimai-mobile/img/Music/f909efa99e6ff90b.png	Calamity Fortune	LeaF	512	16	2	1	1	0	5.0	5.0	5.0	5.0							calamity fortune, leaf, Calamity Fortune, LeaF
257	https://maimaidx-eng.com/maimai-mobile/img/Music/f909efa99e6ff90b.png	Calamity Fortune	LeaF	512	16	2	2	1	0	8.0	8.0	8.0	8.0							calamity fortune, leaf, Calamity Fortune, LeaF
257	https://maimaidx-eng.com/maimai-mobile/img/Music/f909efa99e6ff90b.png	Calamity Fortune	LeaF	512	16	2	4	1	0	11.0	11.0	11.0	11.0							calamity fortune, leaf, Calamity Fortune, LeaF
257	https://maimaidx-eng.com/maimai-mobile/img/Music/f909efa99e6ff90b.png	Calamity Fortune	LeaF	512	16	2	8	1	0	13.5	13.5	13.5	13.5	1		1				calamity fortune, leaf, Calamity Fortune, LeaF
258	https://maimaidx-eng.com/maimai-mobile/img/Music/7aa3724d12b8a82d.png	BATTLE NO.1	TANO*C Sound Team	32768	4	2	1	1	0	6.0	6.0	6.0	6.0							battle no1, tanoc sound team, BATTLE NO.1, TANO*C Sound Team
258	https://maimaidx-eng.com/maimai-mobile/img/Music/7aa3724d12b8a82d.png	BATTLE NO.1	TANO*C Sound Team	32768	4	2	2	1	0	8.0	8.0	8.0	8.0							battle no1, tanoc sound team, BATTLE NO.1, TANO*C Sound Team
258	https://maimaidx-eng.com/maimai-mobile/img/Music/7aa3724d12b8a82d.png	BATTLE NO.1	TANO*C Sound Team	32768	4	2	4	1	0	12.2	12.2	12.2	12.2							battle no1, tanoc sound team, BATTLE NO.1, TANO*C Sound Team
258	https://maimaidx-eng.com/maimai-mobile/img/Music/7aa3724d12b8a82d.png	BATTLE NO.1	TANO*C Sound Team	32768	4	2	8	1	0	14.4	14.4	14.5	14.5	1			1			battle no1, tanoc sound team, BATTLE NO.1, TANO*C Sound Team
259	https://maimaidx-eng.com/maimai-mobile/img/Music/d03f5507e980291c.png	Black Lair	削除 feat. void (Mournfinale)	8192	4	2	1	1	0	5.0	5.0	5.0	5.0							black lair, sakujo feat void mournfinale, Black Lair, 削除 feat. void (Mournfinale)
259	https://maimaidx-eng.com/maimai-mobile/img/Music/d03f5507e980291c.png	Black Lair	削除 feat. void (Mournfinale)	8192	4	2	2	1	0	8.0	8.0	8.0	8.0							black lair, sakujo feat void mournfinale, Black Lair, 削除 feat. void (Mournfinale)
259	https://maimaidx-eng.com/maimai-mobile/img/Music/d03f5507e980291c.png	Black Lair	削除 feat. void (Mournfinale)	8192	4	2	4	1	0	11.0	11.0	11.0	11.0							black lair, sakujo feat void mournfinale, Black Lair, 削除 feat. void (Mournfinale)
259	https://maimaidx-eng.com/maimai-mobile/img/Music/d03f5507e980291c.png	Black Lair	削除 feat. void (Mournfinale)	8192	4	2	8	1	0	13.8	13.8	13.8	13.8							black lair, sakujo feat void mournfinale, Black Lair, 削除 feat. void (Mournfinale)
260	https://maimaidx-eng.com/maimai-mobile/img/Music/c155d89c7d8ca001.png	FLOWER	DJ YOSHITAKA「jubeat」より	16	4	1	1	1	0	5.0	5.0	5.0	5.0							flower, dj yoshitakajubeatyori, FLOWER, DJ YOSHITAKA「jubeat」より
260	https://maimaidx-eng.com/maimai-mobile/img/Music/c155d89c7d8ca001.png	FLOWER	DJ YOSHITAKA「jubeat」より	16	4	1	2	1	0	7.0	7.0	7.0	7.0							flower, dj yoshitakajubeatyori, FLOWER, DJ YOSHITAKA「jubeat」より
260	https://maimaidx-eng.com/maimai-mobile/img/Music/c155d89c7d8ca001.png	FLOWER	DJ YOSHITAKA「jubeat」より	16	4	1	4	1	0	11.0	11.0	11.0	11.0							flower, dj yoshitakajubeatyori, FLOWER, DJ YOSHITAKA「jubeat」より
260	https://maimaidx-eng.com/maimai-mobile/img/Music/c155d89c7d8ca001.png	FLOWER	DJ YOSHITAKA「jubeat」より	16	4	1	8	1	0	13.8	13.8	13.8	13.9			1				flower, dj yoshitakajubeatyori, FLOWER, DJ YOSHITAKA「jubeat」より
260	https://maimaidx-eng.com/maimai-mobile/img/Music/c155d89c7d8ca001.png	FLOWER	DJ YOSHITAKA「jubeat」より	16	4	1	16	1	0	0.0	0.0	14.3	14.2			1		1		flower, dj yoshitakajubeatyori, FLOWER, DJ YOSHITAKA「jubeat」より
261	https://maimaidx-eng.com/maimai-mobile/img/Music/aaa9d21bf16c8a7f.png	Scars of FAUNA	猫叉Master「jubeat」より	16	4	1	1	1	0	5.0	5.0	5.0	5.0							scars of fauna, nekomatamasterjubeatyori, Scars of FAUNA, 猫叉Master「jubeat」より
261	https://maimaidx-eng.com/maimai-mobile/img/Music/aaa9d21bf16c8a7f.png	Scars of FAUNA	猫叉Master「jubeat」より	16	4	1	2	1	0	7.0	7.0	7.0	7.0							scars of fauna, nekomatamasterjubeatyori, Scars of FAUNA, 猫叉Master「jubeat」より
261	https://maimaidx-eng.com/maimai-mobile/img/Music/aaa9d21bf16c8a7f.png	Scars of FAUNA	猫叉Master「jubeat」より	16	4	1	4	1	0	10.0	10.0	10.0	10.0							scars of fauna, nekomatamasterjubeatyori, Scars of FAUNA, 猫叉Master「jubeat」より
261	https://maimaidx-eng.com/maimai-mobile/img/Music/aaa9d21bf16c8a7f.png	Scars of FAUNA	猫叉Master「jubeat」より	16	4	1	8	1	0	13.8	13.8	13.8	13.8		1		1			scars of fauna, nekomatamasterjubeatyori, Scars of FAUNA, 猫叉Master「jubeat」より
262	https://maimaidx-eng.com/maimai-mobile/img/Music/1019619742a72b89.png	極圏	cosMo VS dj TAKA「SOUND VOLTEX」より	4096	4	1	1	1	0	6.0	6.0	6.0	6.0							kyokuken, cosmo vs dj takasound voltexyori, 極圏, cosMo VS dj TAKA「SOUND VOLTEX」より
262	https://maimaidx-eng.com/maimai-mobile/img/Music/1019619742a72b89.png	極圏	cosMo VS dj TAKA「SOUND VOLTEX」より	4096	4	1	2	1	0	8.7	8.7	8.7	8.7							kyokuken, cosmo vs dj takasound voltexyori, 極圏, cosMo VS dj TAKA「SOUND VOLTEX」より
262	https://maimaidx-eng.com/maimai-mobile/img/Music/1019619742a72b89.png	極圏	cosMo VS dj TAKA「SOUND VOLTEX」より	4096	4	1	4	1	0	12.9	12.9	12.9	12.9							kyokuken, cosmo vs dj takasound voltexyori, 極圏, cosMo VS dj TAKA「SOUND VOLTEX」より
262	https://maimaidx-eng.com/maimai-mobile/img/Music/1019619742a72b89.png	極圏	cosMo VS dj TAKA「SOUND VOLTEX」より	4096	4	1	8	1	0	14.4	14.4	14.4	14.4	1				1	1	kyokuken, cosmo vs dj takasound voltexyori, 極圏, cosMo VS dj TAKA「SOUND VOLTEX」より
263	https://maimaidx-eng.com/maimai-mobile/img/Music/8c567d50c8522006.png	きたさいたま2000	LindaAI-CUE(BNGI)「太鼓の達人」より	16	4	1	1	1	0	5.0	5.0	5.0	5.0							kitasaitama2000, lindaaicuebngitaikonotatsujinyori, きたさいたま2000, LindaAI-CUE(BNGI)「太鼓の達人」より
263	https://maimaidx-eng.com/maimai-mobile/img/Music/8c567d50c8522006.png	きたさいたま2000	LindaAI-CUE(BNGI)「太鼓の達人」より	16	4	1	2	1	0	7.7	7.7	7.7	7.7							kitasaitama2000, lindaaicuebngitaikonotatsujinyori, きたさいたま2000, LindaAI-CUE(BNGI)「太鼓の達人」より
263	https://maimaidx-eng.com/maimai-mobile/img/Music/8c567d50c8522006.png	きたさいたま2000	LindaAI-CUE(BNGI)「太鼓の達人」より	16	4	1	4	1	0	12.8	13.3	13.3	13.3							kitasaitama2000, lindaaicuebngitaikonotatsujinyori, きたさいたま2000, LindaAI-CUE(BNGI)「太鼓の達人」より
263	https://maimaidx-eng.com/maimai-mobile/img/Music/8c567d50c8522006.png	きたさいたま2000	LindaAI-CUE(BNGI)「太鼓の達人」より	16	4	1	8	1	0	14.2	14.2	14.2	14.2			1				kitasaitama2000, lindaaicuebngitaikonotatsujinyori, きたさいたま2000, LindaAI-CUE(BNGI)「太鼓の達人」より
264	https://maimaidx-eng.com/maimai-mobile/img/Music/8de7dd8b8e1c1016.png	Ignis Danse	Yuji Masubuchi「太鼓の達人」より	16	4	1	1	1	0	5.0	5.0	5.0	5.0							ignis danse, yuji masubuchitaikonotatsujinyori, Ignis Danse, Yuji Masubuchi「太鼓の達人」より
264	https://maimaidx-eng.com/maimai-mobile/img/Music/8de7dd8b8e1c1016.png	Ignis Danse	Yuji Masubuchi「太鼓の達人」より	16	4	1	2	1	0	7.0	7.0	7.0	7.0							ignis danse, yuji masubuchitaikonotatsujinyori, Ignis Danse, Yuji Masubuchi「太鼓の達人」より
264	https://maimaidx-eng.com/maimai-mobile/img/Music/8de7dd8b8e1c1016.png	Ignis Danse	Yuji Masubuchi「太鼓の達人」より	16	4	1	4	1	0	13.0	13.0	13.0	13.0							ignis danse, yuji masubuchitaikonotatsujinyori, Ignis Danse, Yuji Masubuchi「太鼓の達人」より
264	https://maimaidx-eng.com/maimai-mobile/img/Music/8de7dd8b8e1c1016.png	Ignis Danse	Yuji Masubuchi「太鼓の達人」より	16	4	1	8	1	0	14.4	14.4	14.4	14.6			1		1		ignis danse, yuji masubuchitaikonotatsujinyori, Ignis Danse, Yuji Masubuchi「太鼓の達人」より
265	https://maimaidx-eng.com/maimai-mobile/img/Music/da71e058b62ac120.png	夜明けまであと３秒	BNSI（Taku Inoue）「シンクロニカ」より	256	4	1	1	1	0	6.0	6.0	6.0	6.0							yoakemadeato3by, bnsitaku inoueshinkuronikayori, 夜明けまであと３秒, BNSI（Taku Inoue）「シンクロニカ」より
265	https://maimaidx-eng.com/maimai-mobile/img/Music/da71e058b62ac120.png	夜明けまであと３秒	BNSI（Taku Inoue）「シンクロニカ」より	256	4	1	2	1	0	8.0	8.0	8.0	8.0							yoakemadeato3by, bnsitaku inoueshinkuronikayori, 夜明けまであと３秒, BNSI（Taku Inoue）「シンクロニカ」より
265	https://maimaidx-eng.com/maimai-mobile/img/Music/da71e058b62ac120.png	夜明けまであと３秒	BNSI（Taku Inoue）「シンクロニカ」より	256	4	1	4	1	0	13.1	13.1	13.1	13.1							yoakemadeato3by, bnsitaku inoueshinkuronikayori, 夜明けまであと３秒, BNSI（Taku Inoue）「シンクロニカ」より
265	https://maimaidx-eng.com/maimai-mobile/img/Music/da71e058b62ac120.png	夜明けまであと３秒	BNSI（Taku Inoue）「シンクロニカ」より	256	4	1	8	1	0	13.9	13.9	13.9	13.9	1						yoakemadeato3by, bnsitaku inoueshinkuronikayori, 夜明けまであと３秒, BNSI（Taku Inoue）「シンクロニカ」より
266	https://maimaidx-eng.com/maimai-mobile/img/Music/4f11befbc2464811.png	セイクリッド　ルイン	Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より	4096	4	1	1	1	0	6.0	6.0	6.0	6.0							seikuriddo ruin, dropkamiwa feat hazukiyurataikonotatsujinyori, セイクリッド　ルイン, Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より, sacred ruin
266	https://maimaidx-eng.com/maimai-mobile/img/Music/4f11befbc2464811.png	セイクリッド　ルイン	Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より	4096	4	1	2	1	0	8.7	8.7	8.7	8.7							seikuriddo ruin, dropkamiwa feat hazukiyurataikonotatsujinyori, セイクリッド　ルイン, Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より, sacred ruin
266	https://maimaidx-eng.com/maimai-mobile/img/Music/4f11befbc2464811.png	セイクリッド　ルイン	Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より	4096	4	1	4	1	0	12.6	12.6	12.6	12.6	1						seikuriddo ruin, dropkamiwa feat hazukiyurataikonotatsujinyori, セイクリッド　ルイン, Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より, sacred ruin
266	https://maimaidx-eng.com/maimai-mobile/img/Music/4f11befbc2464811.png	セイクリッド　ルイン	Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より	4096	4	1	8	1	0	13.8	13.8	13.8	13.8	1	1					seikuriddo ruin, dropkamiwa feat hazukiyurataikonotatsujinyori, セイクリッド　ルイン, Drop＆祇羽 feat. 葉月ゆら「太鼓の達人」より, sacred ruin
267	https://maimaidx-eng.com/maimai-mobile/img/Music/c1dd57e2618609f3.png	Got more raves？	E.G.G.「グルーヴコースター」より	16	4	1	1	1	0	5.0	5.0	5.0	5.0							got more raves, egggurvuksutyori, Got more raves？, E.G.G.「グルーヴコースター」より
267	https://maimaidx-eng.com/maimai-mobile/img/Music/c1dd57e2618609f3.png	Got more raves？	E.G.G.「グルーヴコースター」より	16	4	1	2	1	0	8.0	8.0	8.0	8.0							got more raves, egggurvuksutyori, Got more raves？, E.G.G.「グルーヴコースター」より
267	https://maimaidx-eng.com/maimai-mobile/img/Music/c1dd57e2618609f3.png	Got more raves？	E.G.G.「グルーヴコースター」より	16	4	1	4	1	0	11.7	11.7	11.7	11.7							got more raves, egggurvuksutyori, Got more raves？, E.G.G.「グルーヴコースター」より
267	https://maimaidx-eng.com/maimai-mobile/img/Music/c1dd57e2618609f3.png	Got more raves？	E.G.G.「グルーヴコースター」より	16	4	1	8	1	0	14.0	14.0	14.0	14.0							got more raves, egggurvuksutyori, Got more raves？, E.G.G.「グルーヴコースター」より
